target_gene,matched_gene,match_rank,match_distance,target_mean_expression,matched_mean_expression,target_sd_expression,matched_sd_expression,target_probe_count,matched_probe_count,matched_mean_log2_delta,matched_direction
FIS1,WDR26,63,0.17055129279505643,7.9275,7.913333333333333,0.16304628456082937,0.138257555002074,1,1,0.0,unchanged
FIS1,RO60,64,0.17165614796961418,7.9275,8.253333333333334,0.16304628456082937,0.15939278718329966,1,1,-0.06999999999999984,decrease
FIS1,KAT5,65,0.1729630001095727,7.9275,7.575833333333334,0.16304628456082937,0.16962302230820475,1,1,-0.045000000000000075,decrease
FIS1,PRORP,66,0.17344845037450188,7.9275,7.7375,0.16304628456082937,0.1446076195653731,1,1,0.005000000000000042,increase
FIS1,FGD6,67,0.17366234271368186,7.9275,8.29,0.16304628456082937,0.15874507866387544,1,1,-0.029999999999999805,decrease
FIS1,TSR1,68,0.17414778120387464,7.9275,8.02,0.16304628456082937,0.13843278644756227,1,1,0.11333333333333344,increase
FIS1,ASNSD1,69,0.1760155855737449,7.9275,8.300833333333333,0.16304628456082937,0.16362142187675097,1,1,0.031666666666666586,increase
FIS1,CUTC,70,0.17662121060715558,7.9275,8.173333333333334,0.16304628456082937,0.18122478926025595,1,1,0.029999999999999655,increase
FIS1,WWP1,71,0.17695092368189674,7.9275,7.934166666666667,0.16304628456082937,0.18889431067679252,1,1,-0.09166666666666694,decrease
FIS1,MRPL17,72,0.17987734560409233,7.9275,7.821666666666666,0.16304628456082937,0.14496603572958544,1,1,0.05666666666666664,increase
FIS1,LEMD3,73,0.1809066523414541,7.9275,7.935833333333333,0.16304628456082937,0.13661214729254043,1,1,0.0016666666666661871,increase
FIS1,DMTF1,74,0.18293623920754842,7.9275,7.835,0.16304628456082937,0.17370298579105448,1,1,0.05666666666666664,increase
FIS1,MAP4K3,75,0.18397793132378715,7.9275,7.956666666666667,0.16304628456082937,0.1470518358411158,1,1,-0.023333333333333428,decrease
FIS1,RNF7,76,0.1855377757498391,7.9275,7.858333333333333,0.16304628456082937,0.13933826292569995,1,1,-0.05333333333333338,decrease
FIS1,TBC1D14,77,0.1858311452444692,7.9275,7.5808333333333335,0.16304628456082937,0.15287893804239264,1,1,0.08833333333333308,increase
FIS1,KIF3B,78,0.18951743831780002,7.9275,7.765,0.16304628456082937,0.1806805317278386,1,1,-0.2233333333333333,decrease
FIS1,MGME1,79,0.1916839844041357,7.9275,7.655833333333334,0.16304628456082937,0.18277946638868753,1,1,-0.014999999999999828,decrease
FIS1,PLTP,80,0.19398943963906728,7.9275,7.918333333333334,0.16304628456082937,0.1541447568378701,1,1,0.03000000000000025,increase
FIS1,YIPF1,81,0.19422449472335737,7.9275,8.0825,0.16304628456082937,0.17980418642107718,1,1,-0.008333333333333007,decrease
FIS1,FTSJ3,82,0.19444986156146699,7.9275,7.901666666666666,0.16304628456082937,0.16878352641143266,1,1,-0.0600000000000002,decrease
FIS1,EEIG1,83,0.19522499541031302,7.9275,7.905833333333334,0.16304628456082937,0.18754191450705004,1,1,-0.09499999999999975,decrease
FIS1,SYNPO,84,0.19623343346455643,7.9275,7.684166666666666,0.16304628456082937,0.1804266828348508,1,1,-0.051666666666666604,decrease
FIS1,MON2,85,0.19656869179658534,7.9275,7.74,0.16304628456082937,0.15503665255791502,1,1,0.0433333333333333,increase
FIS1,PAPOLG,86,0.19840109666758704,7.9275,7.916666666666666,0.16304628456082937,0.18336914250833586,1,1,-0.06999999999999999,decrease
FIS1,ANKHD1-EIF4EBP3,87,0.19867328976141463,7.9275,8.066666666666666,0.16304628456082937,0.13640403442002957,1,1,0.07999999999999978,increase
FIS1,DYNC1LI1,88,0.19913422517008356,7.9275,8.275,0.16304628456082937,0.1535341241311755,1,1,-0.03666666666666677,decrease
FIS1,QARS1,89,0.20010434953529466,7.9275,8.0125,0.16304628456082937,0.18883013049250932,1,1,0.014999999999999977,increase
FIS1,TTLL5,90,0.20105252587604708,7.9275,7.52,0.16304628456082937,0.1632621984861941,1,1,-0.06333333333333331,decrease
FIS1,NUP160,91,0.20136287669955621,7.9275,7.628333333333333,0.16304628456082937,0.17392962700907283,1,1,-0.03333333333333336,decrease
FIS1,RAB5B,92,0.20203632032341323,7.9275,7.6675,0.16304628456082937,0.1857723435723509,1,1,-0.10499999999999998,decrease
FIS1,SCAF11,93,0.20423610081860777,7.9275,7.86,0.16304628456082937,0.17898704879505561,1,1,-0.009999999999999934,decrease
FIS1,RHOB,94,0.2059914610035584,7.9275,8.130833333333333,0.16304628456082937,0.18426553632947193,1,1,-0.09500000000000004,decrease
FIS1,KIAA0319L,95,0.20655550628020966,7.9275,7.7316666666666665,0.16304628456082937,0.18155056061771344,1,1,0.01333333333333305,increase
FIS1,PDS5B,96,0.20661787937657142,7.9275,8.224166666666667,0.16304628456082937,0.1461915513871088,1,1,-0.0949999999999999,decrease
FIS1,RREB1,97,0.20669829375872326,7.9275,8.163333333333334,0.16304628456082937,0.18792325964380133,1,1,-0.033333333333333215,decrease
FIS1,JMJD1C,98,0.20724163164370174,7.9275,7.546666666666667,0.16304628456082937,0.15476277056034868,1,1,0.013333333333333789,increase
FIS1,SEPHS2,99,0.20832001247998863,7.9275,7.903333333333333,0.16304628456082937,0.13917505871993374,1,1,0.11999999999999982,increase
FIS1,GUF1,100,0.2087204280771488,7.9275,8.151666666666667,0.16304628456082937,0.14205206045245464,1,1,0.01666666666666646,increase
FNIP2,MORN2,1,0.025880995679160104,7.7775,7.784166666666667,0.2993060154909868,0.3030589001657876,1,1,0.014999999999999977,increase
FNIP2,GULP1,2,0.05528857049993955,7.7775,7.68,0.2993060154909868,0.30253474631399413,1,1,0.03333333333333351,increase
FNIP2,NOPCHAP1,3,0.0786680965251587,7.7775,7.620833333333334,0.2993060154909868,0.29812926828149655,1,1,0.10166666666666657,increase
FNIP2,PPIP5K2,4,0.08397357810029574,7.7775,7.621666666666667,0.2993060154909868,0.3040285074352953,1,1,0.09333333333333342,increase
FNIP2,GRAMD2B,5,0.08947633573959601,7.7775,7.6375,0.2993060154909868,0.2984238900989968,1,1,0.08166666666666655,increase
FNIP2,IRF9,6,0.102149778781111,7.7775,7.72,0.2993060154909868,0.30552488367636205,1,1,-0.013333333333333641,decrease
FNIP2,BOD1L1,7,0.10331327429252808,7.7775,7.9366666666666665,0.2993060154909868,0.29447436478435857,1,1,0.10333333333333365,increase
FNIP2,ZNF702P,8,0.10486004846058812,7.7775,7.6675,0.2993060154909868,0.3118311023032123,1,1,-0.0016666666666666312,decrease
FNIP2,NAGA,9,0.10650588001301049,7.7775,7.6033333333333335,0.2993060154909868,0.3005852876498035,1,1,-0.029999999999999805,decrease
FNIP2,KAT6A,10,0.11072341196962325,7.7775,7.9,0.2993060154909868,0.28667371379639656,1,1,-0.11666666666666654,decrease
FNIP2,AP4E1,11,0.12813067156293967,7.7775,7.841666666666667,0.2993060154909868,0.31249242415059486,1,1,-0.05666666666666664,decrease
FNIP2,MRPS9,12,0.12818700256155133,7.7775,7.621666666666667,0.2993060154909868,0.30307014889545814,1,1,-0.016666666666666607,decrease
FNIP2,SERPINF1,13,0.1300665018006766,7.7775,7.9375,0.2993060154909868,0.3089902911096076,1,1,-0.09166666666666708,decrease
FNIP2,HPF1,14,0.14883748981879508,7.7775,8.035833333333333,0.2993060154909868,0.3001653584680322,1,1,0.09500000000000004,increase
FNIP2,CBR3-AS1,15,0.14899989979876954,7.7775,7.835,0.2993060154909868,0.2854502026305432,1,1,-0.07999999999999992,decrease
FNIP2,ZNF614,16,0.1497581661193455,7.7775,7.599166666666667,0.2993060154909868,0.293457704350089,1,1,-0.004999999999999893,decrease
FNIP2,NHLRC3,17,0.15148237874022974,7.7775,7.705,0.2993060154909868,0.3180194390856692,1,1,-0.04666666666666671,decrease
FNIP2,SSPN-AS1,18,0.1616473548261678,7.7775,7.809166666666667,0.2993060154909868,0.27638768336369746,1,1,-0.14166666666666675,decrease
FNIP2,PRKAB2,19,0.16324213939465654,7.7775,7.769166666666666,0.2993060154909868,0.2766178306661091,1,1,-0.1449999999999997,decrease
FNIP2,SCIN,20,0.16337415340416905,7.7775,7.720833333333333,0.2993060154909868,0.2960177615473692,1,1,0.12166666666666674,increase
FNIP2,ANAPC13,21,0.16430009750020907,7.7775,7.967499999999999,0.2993060154909868,0.309754301459604,1,1,0.005000000000000189,increase
FNIP2,VIM,22,0.1684392129804896,7.7775,7.776666666666666,0.2993060154909868,0.3208605852259127,1,1,0.05333333333333353,increase
FNIP2,SGMS1,23,0.17096136062041473,7.7775,7.5183333333333335,0.2993060154909868,0.29194748386196684,1,1,-0.1200000000000001,decrease
FNIP2,ZNF320,24,0.17167388196692393,7.7775,7.770833333333333,0.2993060154909868,0.3064001641743369,1,1,0.06833333333333351,increase
FNIP2,MACF1,25,0.1718070194656761,7.7775,7.573333333333333,0.2993060154909868,0.2892100002462298,1,1,-0.03333333333333351,decrease
FNIP2,RIMKLB,26,0.17522381209907192,7.7775,7.969166666666666,0.2993060154909868,0.32083579298545545,1,1,-0.1250000000000003,decrease
FNIP2,H2AC8,27,0.17749407183556196,7.7775,8.055833333333334,0.2993060154909868,0.28949668967595,1,1,0.011666666666666861,increase
FNIP2,NPAT,28,0.18023410769051526,7.7775,7.700833333333334,0.2993060154909868,0.3109650180072388,1,1,0.14833333333333312,increase
FNIP2,ATRX,29,0.1827910633698024,7.7775,7.998333333333333,0.2993060154909868,0.27810505972100585,1,1,-0.18666666666666684,decrease
FNIP2,BRWD3,30,0.18799755493944914,7.7775,7.4425,0.2993060154909868,0.28651907758154915,1,1,-0.0783333333333333,decrease
FNIP2,SCARA3,31,0.1909076368591761,7.7775,7.578333333333333,0.2993060154909868,0.27554353997915165,1,1,-0.15333333333333318,decrease
FNIP2,CDK19,32,0.1914456345817823,7.7775,8.093333333333334,0.2993060154909868,0.312913968232726,1,1,-0.03999999999999959,decrease
FNIP2,TCP11L1,33,0.19282305230748728,7.7775,7.5183333333333335,0.2993060154909868,0.3205913097368486,1,1,-0.043333333333333446,decrease
FNIP2,P3H4,34,0.19324201484725687,7.7775,7.5216666666666665,0.2993060154909868,0.31959728447285685,1,1,-2.9605947323337506e-16,unchanged
FNIP2,KCNJ2-AS1,35,0.19495600054208792,7.7775,7.5275,0.2993060154909868,0.29248543087259443,1,1,-0.03833333333333341,decrease
FNIP2,DAB2,36,0.1970685868721987,7.7775,8.121666666666666,0.2993060154909868,0.28386403061816035,1,1,0.1166666666666667,increase
FNIP2,RBL2,37,0.19956255436701217,7.7775,7.355833333333333,0.2993060154909868,0.296661984981786,1,1,-0.11166666666666665,decrease
FNIP2,ACOT2,38,0.20012990478806927,7.7775,8.1475,0.2993060154909868,0.29363319728098647,1,1,0.1116666666666668,increase
FNIP2,HAUS2,39,0.20210234727839657,7.7775,7.3925,0.2993060154909868,0.2862651345740995,1,1,-0.005000000000000042,decrease
FNIP2,TTLL4,40,0.20281951263954448,7.7775,7.809166666666667,0.2993060154909868,0.2853533163492501,1,1,0.011666666666666714,increase
FNIP2,CDK5,41,0.20743358125030684,7.7775,7.9925,0.2993060154909868,0.2817518250324048,1,1,0.04833333333333364,increase
FNIP2,TBC1D2,42,0.20840186756930115,7.7775,7.4591666666666665,0.2993060154909868,0.2995893654300631,1,1,0.14500000000000002,increase
FNIP2,MRTO4,43,0.21225616438997796,7.7775,7.7625,0.2993060154909868,0.27555316266474866,1,1,-0.06833333333333351,decrease
FNIP2,MYO6,44,0.21246403348040963,7.7775,8.09,0.2993060154909868,0.27856776554368257,1,1,-0.10666666666666691,decrease
FNIP2,ABHD17C,45,0.21349656208937298,7.7775,7.925833333333333,0.2993060154909868,0.3261750320229178,1,1,0.1283333333333331,increase
FNIP2,PEX19,46,0.21491561105888762,7.7775,7.568333333333333,0.2993060154909868,0.27209067116190033,1,1,0.05000000000000012,increase
FNIP2,TMEM181,47,0.2174985635373862,7.7775,8.203333333333333,0.2993060154909868,0.28791833859094434,1,1,0.030000000000000398,increase
FNIP2,HMGA1,48,0.2221860408050156,7.7775,8.185,0.2993060154909868,0.29386143920995406,1,1,-0.026666666666666394,decrease
FNIP2,UBR5,49,0.22276148566375867,7.7775,8.095,0.2993060154909868,0.31433913359473864,1,1,-0.06666666666666672,decrease
FNIP2,GPCPD1,50,0.22596514785316643,7.7775,7.7716666666666665,0.2993060154909868,0.2690330609400784,1,1,0.07000000000000013,increase
FNIP2,SESN1,51,0.22817150319361454,7.7775,7.469166666666666,0.2993060154909868,0.276519219563268,1,1,-0.0816666666666664,decrease
FNIP2,RP2,52,0.23228940594997816,7.7775,7.654166666666667,0.2993060154909868,0.30242830354958317,1,1,-0.0816666666666667,decrease
